pig_age_days,weight_kg,breed,daily_feed_kg,feed_freq,feed_type,fcr,weight_gain_kg_day,growth_stage,body_condition,temperature_c,health_status
28,5.0,Landrace,0.31,4,Pre_Starter_2,1.69,0.186,pre_starter,2.4,28.3,healthy
48,5.0,LW_LR_Cross,0.33,3,Pre_Starter_1,1.49,0.222,pre_starter,2.4,28.2,healthy
25,5.0,Duroc,0.31,3,Pre_Starter_1,1.5,0.205,pre_starter,2.4,29.0,healthy
165,109.9,Large_White,4.16,2,Finisher_1,3.97,1.048,finisher,2.7,24.2,healthy
121,89.2,Large_White,3.7,3,Grower_2,2.1,1.762,grower,3.4,34.9,healthy
138,117.1,Duroc,4.57,2,Finisher_2,3.67,1.245,finisher,3.3,29.8,healthy
167,100.5,Large_White,3.33,3,Finisher_1,3.68,0.903,finisher,3.1,28.9,healthy
84,21.3,Pietrain,0.85,3,Grower_2,2.69,0.315,grower,2.9,32.6,healthy
111,61.7,Landrace,2.39,3,Grower_2,2.8,0.853,grower,2.9,28.9,healthy
137,90.2,Landrace,3.11,2,Finisher_1,3.5,0.888,finisher,3.5,32.8,healthy
118,80.1,Large_White,3.24,2,Grower_1,2.75,1.181,grower,2.6,33.3,healthy
31,5.0,Duroc,0.37,4,Pre_Starter_1,1.49,0.249,pre_starter,1.8,31.4,recovering
74,19.1,Large_White,0.89,3,Starter_2,2.08,0.427,starter,2.3,28.0,healthy
67,6.1,Pietrain,0.32,3,Starter_1,1.88,0.17,starter,2.0,27.8,healthy
160,105.2,Landrace,4.05,3,Finisher_1,3.5,1.158,finisher,2.6,27.1,healthy
169,93.8,Pietrain,3.34,3,Finisher_2,3.1,1.079,finisher,2.7,30.0,healthy
159,128.9,Duroc,4.52,2,Finisher_2,3.32,1.363,finisher,3.0,25.4,healthy
25,5.0,Large_White,0.34,4,Pre_Starter_2,1.34,0.256,pre_starter,2.8,27.6,healthy
40,5.0,Pietrain,0.28,4,Pre_Starter_2,1.52,0.182,pre_starter,3.0,22.5,healthy
66,11.8,Large_White,0.62,3,Starter_2,1.79,0.347,starter,2.6,25.4,healthy
32,5.0,Landrace,0.3,4,Pre_Starter_2,1.29,0.23,pre_starter,2.2,28.2,healthy
90,45.5,Large_White,1.77,3,Grower_1,2.45,0.721,grower,2.5,29.5,healthy
37,5.0,Pietrain,0.3,4,Pre_Starter_1,1.35,0.222,pre_starter,2.4,30.5,healthy
135,117.3,LW_LR_Cross,4.86,2,Finisher_1,3.81,1.276,finisher,2.9,28.2,healthy
167,132.9,Duroc,4.99,2,Finisher_1,3.96,1.261,finisher,2.7,26.6,healthy
174,114.0,Landrace,4.57,2,Finisher_1,3.4,1.346,finisher,3.4,26.5,healthy
68,7.0,Pietrain,0.33,3,Starter_2,1.7,0.193,starter,2.1,26.4,healthy
128,84.4,Large_White,3.4,2,Grower_1,2.72,1.246,grower,2.7,33.1,healthy
72,20.4,LW_LR_Cross,0.94,3,Starter_2,2.28,0.413,starter,2.6,26.9,healthy
116,78.8,Large_White,3.02,3,Grower_2,2.86,1.058,grower,2.9,29.0,healthy
90,47.8,LW_LR_Cross,1.92,2,Grower_2,2.43,0.787,grower,2.6,27.4,healthy
122,92.2,Duroc,3.78,2,Grower_1,3.26,1.16,grower,3.0,29.5,healthy
95,36.1,Pietrain,1.27,2,Grower_1,2.71,0.469,grower,2.3,25.6,sick
171,117.7,Duroc,4.04,2,Finisher_2,3.34,1.21,finisher,3.0,26.7,healthy
163,100.5,Landrace,3.36,2,Finisher_1,3.85,0.873,finisher,2.5,29.1,healthy
175,114.0,Duroc,4.62,2,Finisher_2,3.58,1.289,finisher,2.7,26.3,healthy
102,63.4,Large_White,2.25,2,Grower_2,3.12,0.721,grower,3.1,29.7,healthy
112,97.8,Duroc,3.47,2,Grower_1,2.77,1.253,grower,2.8,29.3,healthy
24,5.0,Duroc,0.27,4,Pre_Starter_2,1.49,0.181,pre_starter,2.5,28.0,healthy
155,114.1,LW_LR_Cross,3.78,3,Finisher_1,3.36,1.125,finisher,2.8,27.5,healthy
129,95.9,Landrace,3.94,2,Grower_2,2.84,1.388,grower,2.7,27.5,healthy
68,15.2,Large_White,0.74,3,Starter_1,1.99,0.37,starter,2.6,30.0,healthy
93,41.4,Landrace,1.58,3,Grower_1,2.62,0.601,grower,3.3,29.3,recovering
92,60.6,Duroc,2.47,3,Grower_1,2.38,1.039,grower,2.3,31.9,healthy
136,93.5,Large_White,2.75,2,Finisher_2,3.64,0.754,finisher,2.6,24.9,healthy
101,57.4,Large_White,2.44,3,Grower_2,2.88,0.848,grower,2.5,24.4,healthy
101,42.2,Pietrain,1.76,2,Grower_1,2.73,0.645,grower,2.0,27.1,healthy
133,107.8,Duroc,3.85,2,Finisher_1,3.78,1.017,finisher,2.9,27.4,healthy
116,65.0,Landrace,2.56,2,Grower_1,2.84,0.904,grower,2.7,27.8,healthy
92,40.3,Landrace,1.59,3,Grower_2,2.91,0.547,grower,2.5,31.8,healthy
167,116.9,Duroc,3.9,2,Finisher_1,3.5,1.116,finisher,3.2,28.8,healthy
83,36.5,Large_White,1.41,2,Grower_1,2.4,0.587,grower,2.5,28.5,healthy
58,7.6,Duroc,0.46,2,Starter_2,2.26,0.203,starter,2.5,26.6,healthy
87,39.1,Large_White,1.56,2,Grower_2,2.89,0.54,grower,2.7,27.6,healthy
89,43.0,LW_LR_Cross,1.78,2,Grower_1,2.47,0.723,grower,2.6,28.4,healthy
33,5.0,Landrace,0.28,3,Pre_Starter_2,1.43,0.193,pre_starter,3.0,27.6,healthy
51,5.0,Landrace,0.24,2,Starter_1,2.11,0.112,starter,2.4,28.4,healthy
134,109.3,Duroc,4.24,2,Finisher_1,3.95,1.072,finisher,3.2,29.0,healthy
42,5.0,Duroc,0.29,3,Pre_Starter_2,1.54,0.19,pre_starter,2.5,30.3,healthy
113,86.6,Large_White,3.88,3,Grower_1,2.98,1.301,grower,2.9,30.3,healthy
87,21.6,Pietrain,0.72,2,Grower_2,3.21,0.225,grower,2.9,28.9,healthy
74,22.0,Large_White,1.04,3,Starter_2,2.32,0.449,starter,2.5,31.2,healthy
158,98.3,LW_LR_Cross,3.06,2,Finisher_1,3.58,0.856,finisher,2.9,28.8,healthy
62,5.0,Pietrain,0.26,2,Starter_2,2.13,0.123,starter,2.6,26.0,healthy
84,24.8,Landrace,0.97,2,Grower_1,2.56,0.38,grower,2.4,24.0,healthy
146,93.5,Pietrain,3.03,2,Finisher_1,3.48,0.87,finisher,3.0,31.4,healthy
41,5.0,Landrace,0.3,3,Pre_Starter_2,1.56,0.195,pre_starter,3.0,26.6,healthy
172,111.3,Large_White,4.36,3,Finisher_2,3.37,1.293,finisher,2.7,30.3,healthy
55,5.0,LW_LR_Cross,0.26,3,Starter_2,1.73,0.15,starter,2.3,31.7,healthy
50,5.0,Duroc,0.34,3,Pre_Starter_2,1.49,0.231,pre_starter,2.2,25.7,healthy
77,17.7,Landrace,0.85,3,Starter_1,1.65,0.516,starter,3.1,25.9,healthy
67,10.2,Landrace,0.46,3,Starter_2,2.3,0.201,starter,2.7,30.3,healthy
39,5.0,Landrace,0.3,3,Pre_Starter_1,1.49,0.201,pre_starter,2.1,29.1,healthy
134,114.7,LW_LR_Cross,3.85,3,Finisher_2,3.82,1.008,finisher,2.5,27.4,healthy
28,5.0,Large_White,0.32,3,Pre_Starter_2,1.37,0.232,pre_starter,2.7,28.8,healthy
46,5.0,Landrace,0.28,3,Pre_Starter_2,1.42,0.199,pre_starter,3.2,29.9,healthy
133,86.0,Landrace,2.93,3,Finisher_1,3.68,0.797,finisher,2.8,30.1,healthy
91,37.4,Landrace,1.22,2,Grower_2,3.17,0.384,grower,2.2,31.7,healthy
50,5.0,Landrace,0.29,3,Pre_Starter_2,1.53,0.19,pre_starter,2.0,26.4,healthy
155,105.1,Large_White,3.6,2,Finisher_1,3.25,1.108,finisher,2.8,31.0,healthy
87,40.9,Large_White,1.78,2,Grower_2,3.02,0.589,grower,2.3,32.9,sick
85,33.7,Large_White,1.44,2,Grower_1,2.53,0.568,grower,2.6,29.3,healthy
56,5.0,LW_LR_Cross,0.26,2,Starter_1,2.26,0.113,starter,2.7,31.8,healthy
45,5.0,Large_White,0.26,3,Pre_Starter_2,1.66,0.156,pre_starter,2.6,27.6,healthy
57,5.0,Pietrain,0.23,2,Starter_1,1.85,0.124,starter,2.7,28.5,healthy
21,5.0,Pietrain,0.31,3,Pre_Starter_2,1.48,0.211,pre_starter,2.6,29.3,healthy
163,89.7,Pietrain,2.93,3,Finisher_1,3.35,0.876,finisher,3.1,28.5,healthy
57,6.5,LW_LR_Cross,0.3,2,Starter_2,2.08,0.145,starter,2.5,26.3,healthy
161,114.5,Large_White,4.4,2,Finisher_1,3.64,1.209,finisher,3.0,25.3,healthy
156,95.4,Large_White,2.88,3,Finisher_1,2.99,0.963,finisher,3.3,30.5,healthy
153,89.8,Landrace,3.05,2,Finisher_1,3.66,0.834,finisher,3.1,30.2,healthy
148,102.8,Large_White,3.77,2,Finisher_1,3.47,1.086,finisher,2.5,23.8,healthy
147,118.0,Duroc,4.38,3,Finisher_1,3.13,1.399,finisher,2.8,29.8,healthy
21,5.0,Duroc,0.28,3,Pre_Starter_2,1.59,0.177,pre_starter,2.1,29.0,recovering
55,5.0,LW_LR_Cross,0.24,3,Starter_2,2.32,0.102,starter,2.5,26.7,healthy
124,89.3,Large_White,3.39,2,Grower_2,2.83,1.198,grower,1.9,28.9,healthy
43,5.0,LW_LR_Cross,0.33,4,Pre_Starter_1,1.71,0.191,pre_starter,2.7,25.6,healthy
29,5.0,Large_White,0.3,4,Pre_Starter_1,1.62,0.187,pre_starter,2.2,27.0,healthy
54,5.0,Landrace,0.24,3,Starter_1,2.17,0.11,starter,2.0,26.0,healthy
148,83.2,Landrace,2.96,3,Finisher_1,3.64,0.812,finisher,3.5,30.2,healthy
24,5.0,Pietrain,0.27,4,Pre_Starter_2,1.47,0.182,pre_starter,2.3,27.2,healthy
178,103.5,Landrace,3.77,3,Finisher_2,3.28,1.151,finisher,2.4,26.8,healthy
122,83.1,LW_LR_Cross,3.5,2,Grower_2,3.57,0.982,grower,2.7,26.3,healthy
95,59.9,LW_LR_Cross,2.4,2,Grower_1,2.84,0.845,grower,3.2,29.9,healthy
119,80.0,LW_LR_Cross,3.22,2,Grower_1,2.84,1.136,grower,1.8,29.6,healthy
92,45.3,Large_White,1.76,2,Grower_2,3.07,0.574,grower,3.0,27.1,healthy
23,5.0,LW_LR_Cross,0.33,3,Pre_Starter_2,1.22,0.273,pre_starter,2.0,29.1,healthy
162,91.6,Pietrain,3.1,2,Finisher_2,3.67,0.845,finisher,3.0,22.0,healthy
54,5.0,Large_White,0.25,3,Starter_1,2.27,0.108,starter,2.2,25.9,healthy
65,10.7,Large_White,0.49,2,Starter_1,2.26,0.217,starter,2.6,31.0,healthy
81,31.8,Large_White,1.33,3,Grower_2,2.94,0.451,grower,2.5,27.4,sick
103,71.0,Large_White,2.96,3,Grower_2,2.55,1.16,grower,2.9,25.2,healthy
143,86.7,Landrace,2.84,2,Finisher_2,3.77,0.753,finisher,3.0,32.4,healthy
122,84.7,LW_LR_Cross,3.35,2,Grower_1,2.52,1.327,grower,3.0,23.9,healthy
36,5.0,Landrace,0.29,3,Pre_Starter_2,1.73,0.169,pre_starter,2.3,24.9,healthy
86,30.5,Landrace,1.09,2,Grower_1,3.0,0.364,grower,2.7,25.8,healthy
165,107.5,LW_LR_Cross,3.86,3,Finisher_1,3.39,1.141,finisher,3.2,26.2,healthy
139,105.8,Large_White,3.18,2,Finisher_1,3.82,0.831,finisher,2.9,31.4,healthy
144,99.0,LW_LR_Cross,3.15,2,Finisher_2,3.45,0.911,finisher,3.0,27.5,healthy
164,88.0,Landrace,2.89,2,Finisher_1,3.53,0.818,finisher,2.5,33.8,healthy
122,102.0,Duroc,4.08,2,Grower_1,2.98,1.37,grower,3.0,23.1,healthy
86,31.5,Landrace,1.28,3,Grower_2,2.79,0.458,grower,2.4,30.5,healthy
33,5.0,Duroc,0.32,3,Pre_Starter_2,1.47,0.22,pre_starter,2.5,27.0,healthy
131,79.5,Large_White,3.11,2,Finisher_1,3.31,0.939,finisher,2.8,27.0,healthy
179,96.2,Pietrain,3.22,3,Finisher_1,3.78,0.852,finisher,3.0,26.8,healthy
54,5.0,Large_White,0.25,3,Starter_2,2.01,0.127,starter,2.4,27.3,healthy
59,8.1,LW_LR_Cross,0.38,3,Starter_2,2.21,0.17,starter,3.0,30.2,healthy
156,99.3,Landrace,3.07,3,Finisher_2,3.33,0.922,finisher,2.6,26.4,healthy
140,90.0,Large_White,3.17,2,Finisher_1,3.21,0.987,finisher,2.4,28.0,sick
146,116.0,Duroc,4.29,2,Finisher_1,3.83,1.12,finisher,2.6,30.7,healthy
75,24.5,Large_White,1.25,3,Starter_1,1.79,0.701,starter,2.3,22.7,healthy
47,5.0,Pietrain,0.32,4,Pre_Starter_1,1.42,0.222,pre_starter,2.5,33.1,healthy
138,108.1,LW_LR_Cross,3.49,2,Finisher_1,3.68,0.949,finisher,3.5,31.1,healthy
73,10.5,Pietrain,0.56,3,Starter_1,2.36,0.239,starter,2.7,29.2,healthy
59,5.1,Large_White,0.22,2,Starter_2,2.07,0.108,starter,2.4,29.0,healthy
85,46.1,Duroc,1.99,2,Grower_2,2.54,0.785,grower,2.5,28.6,healthy
165,120.9,Duroc,3.97,2,Finisher_2,3.23,1.229,finisher,3.4,26.5,healthy
178,100.0,Pietrain,3.53,2,Finisher_2,3.5,1.009,finisher,2.6,30.2,healthy
33,5.0,Large_White,0.26,3,Pre_Starter_2,1.6,0.165,pre_starter,2.0,27.6,healthy
41,5.0,Landrace,0.23,3,Pre_Starter_1,1.36,0.167,pre_starter,2.3,25.5,healthy
167,101.7,Landrace,3.53,2,Finisher_1,3.23,1.093,finisher,2.8,31.2,healthy
73,21.2,Large_White,1.05,3,Starter_1,1.99,0.528,starter,2.8,25.9,healthy
39,5.0,Landrace,0.32,4,Pre_Starter_2,1.61,0.2,pre_starter,2.8,30.3,healthy
77,18.9,Landrace,0.93,3,Starter_1,1.74,0.535,starter,2.7,27.6,healthy
45,5.0,Pietrain,0.27,3,Pre_Starter_1,1.15,0.233,pre_starter,1.8,29.5,healthy
51,5.0,LW_LR_Cross,0.24,2,Starter_1,1.98,0.123,starter,2.5,25.6,healthy
101,66.0,Duroc,3.44,3,Grower_2,3.48,0.989,grower,2.8,25.6,healthy
43,5.0,Landrace,0.27,3,Pre_Starter_2,1.43,0.191,pre_starter,2.6,29.9,healthy
52,5.0,Large_White,0.26,3,Starter_1,2.24,0.117,starter,2.1,31.9,healthy
94,57.5,LW_LR_Cross,2.42,2,Grower_1,2.54,0.95,grower,2.6,31.0,healthy
30,5.0,LW_LR_Cross,0.32,3,Pre_Starter_1,1.52,0.211,pre_starter,2.4,28.8,healthy
74,18.6,LW_LR_Cross,0.99,3,Starter_1,2.22,0.444,starter,2.8,25.2,healthy
72,9.8,Pietrain,0.45,3,Starter_1,1.97,0.23,starter,2.5,22.6,healthy
168,104.0,Landrace,3.03,2,Finisher_1,3.14,0.964,finisher,2.7,32.7,healthy
180,104.9,Pietrain,3.53,2,Finisher_1,3.52,1.004,finisher,2.4,26.7,healthy
134,100.3,Landrace,3.44,2,Finisher_1,3.75,0.918,finisher,2.5,31.3,recovering
34,5.0,Landrace,0.3,3,Pre_Starter_2,1.8,0.165,pre_starter,2.7,29.5,healthy
176,121.5,Duroc,4.68,2,Finisher_1,3.1,1.51,finisher,2.3,22.8,sick
130,104.9,Large_White,4.06,3,Grower_2,2.89,1.408,grower,2.3,27.6,healthy
73,17.9,Large_White,0.85,3,Starter_2,1.83,0.464,starter,2.8,29.2,healthy
172,101.3,Landrace,3.74,2,Finisher_2,3.55,1.055,finisher,3.1,23.8,healthy
99,41.1,Landrace,1.57,3,Grower_2,2.59,0.608,grower,2.3,27.0,healthy
42,5.0,LW_LR_Cross,0.29,3,Pre_Starter_2,1.4,0.21,pre_starter,2.4,25.3,healthy
50,5.0,Large_White,0.29,3,Pre_Starter_2,1.74,0.164,pre_starter,3.0,31.6,healthy
24,5.0,Large_White,0.31,3,Pre_Starter_1,1.51,0.209,pre_starter,2.5,26.0,healthy
79,24.7,Large_White,1.21,2,Starter_1,1.74,0.697,starter,2.7,29.1,healthy
28,5.0,Large_White,0.36,4,Pre_Starter_1,1.47,0.241,pre_starter,3.0,25.9,healthy
32,5.0,Large_White,0.3,3,Pre_Starter_1,1.6,0.189,pre_starter,3.1,26.3,recovering
139,103.4,Duroc,3.41,2,Finisher_1,3.56,0.956,finisher,2.9,27.6,healthy
179,113.7,Landrace,3.75,2,Finisher_1,3.64,1.031,finisher,3.4,28.3,healthy
54,5.0,Pietrain,0.25,3,Starter_2,2.38,0.105,starter,2.8,28.1,healthy
102,67.8,LW_LR_Cross,2.64,2,Grower_2,3.04,0.867,grower,2.6,23.8,healthy
118,100.7,Duroc,4.22,2,Grower_2,3.15,1.341,grower,3.0,30.3,healthy
147,105.4,Large_White,4.0,3,Finisher_1,3.62,1.106,finisher,2.4,31.9,healthy
95,52.4,Large_White,2.27,3,Grower_1,3.02,0.752,grower,2.9,28.5,healthy
125,88.9,LW_LR_Cross,3.49,3,Grower_1,2.63,1.327,grower,2.7,27.7,healthy
69,12.6,Landrace,0.6,3,Starter_2,2.15,0.28,starter,2.3,30.8,healthy
99,41.5,Pietrain,1.59,2,Grower_2,3.19,0.498,grower,3.0,29.4,healthy
113,84.6,LW_LR_Cross,3.8,2,Grower_1,2.85,1.331,grower,2.5,28.0,healthy
174,123.8,LW_LR_Cross,4.0,2,Finisher_1,3.37,1.186,finisher,3.1,26.9,healthy
38,5.0,LW_LR_Cross,0.32,3,Pre_Starter_2,1.7,0.185,pre_starter,2.8,28.1,healthy
116,98.7,Duroc,4.16,3,Grower_1,2.6,1.6,grower,2.8,23.6,healthy
58,5.0,Landrace,0.23,3,Starter_2,2.46,0.093,starter,2.6,28.7,healthy
107,65.5,LW_LR_Cross,2.92,2,Grower_1,2.88,1.013,grower,2.5,31.8,healthy
108,62.6,Landrace,2.63,2,Grower_2,2.4,1.097,grower,2.5,22.9,healthy
70,16.1,Large_White,0.9,2,Starter_2,2.09,0.432,starter,2.5,22.3,healthy
28,5.0,Duroc,0.35,3,Pre_Starter_1,1.71,0.202,pre_starter,3.5,30.1,healthy
154,106.1,Duroc,3.9,2,Finisher_1,3.84,1.017,finisher,3.5,33.5,healthy
89,50.4,LW_LR_Cross,2.15,2,Grower_1,2.81,0.766,grower,2.5,33.0,sick
141,112.8,Duroc,4.26,2,Finisher_1,3.55,1.203,finisher,2.9,27.5,healthy
84,26.9,Landrace,0.98,3,Grower_2,3.08,0.318,grower,2.5,29.7,healthy
177,122.2,LW_LR_Cross,3.88,2,Finisher_2,2.92,1.329,finisher,2.6,31.1,healthy
176,99.7,Pietrain,3.42,3,Finisher_1,3.33,1.026,finisher,2.7,24.5,healthy
159,111.1,Duroc,4.12,2,Finisher_1,3.29,1.252,finisher,2.8,23.6,healthy
141,102.5,Large_White,3.48,2,Finisher_1,3.75,0.928,finisher,2.2,27.5,healthy
85,28.6,Landrace,1.11,2,Grower_1,2.58,0.431,grower,2.5,25.8,healthy
127,87.6,Duroc,4.17,2,Grower_1,2.62,1.588,grower,3.1,28.9,healthy
167,106.5,Large_White,3.03,2,Finisher_1,3.37,0.901,finisher,3.5,27.2,healthy
157,98.0,Large_White,3.62,2,Finisher_1,3.25,1.112,finisher,3.1,32.6,recovering
175,105.0,Duroc,4.14,2,Finisher_1,3.82,1.083,finisher,2.7,29.8,healthy
120,77.0,Landrace,3.24,2,Grower_1,2.68,1.206,grower,2.5,27.7,recovering
102,49.2,Landrace,1.73,3,Grower_2,2.94,0.589,grower,2.7,22.9,healthy
163,120.3,Large_White,4.1,2,Finisher_1,3.34,1.227,finisher,3.0,29.2,healthy
71,10.8,Landrace,0.51,3,Starter_1,2.0,0.257,starter,2.5,28.8,healthy
161,93.2,Pietrain,3.18,2,Finisher_1,3.44,0.922,finisher,3.2,27.5,healthy
103,60.5,Large_White,2.21,3,Grower_2,2.33,0.95,grower,2.9,26.6,healthy
132,83.3,Large_White,3.01,2,Finisher_2,3.15,0.957,finisher,3.0,26.7,recovering
76,30.6,Duroc,1.49,2,Starter_2,1.75,0.852,starter,2.7,31.8,healthy
165,100.9,LW_LR_Cross,3.51,2,Finisher_1,3.83,0.917,finisher,2.7,31.5,healthy
177,123.4,Duroc,5.06,3,Finisher_2,3.89,1.302,finisher,2.5,27.2,healthy
80,30.7,Large_White,1.64,3,Starter_2,1.9,0.862,starter,2.6,29.1,healthy
140,93.7,Landrace,3.25,2,Finisher_2,3.63,0.893,finisher,2.7,29.3,healthy
158,116.1,LW_LR_Cross,3.65,2,Finisher_2,3.29,1.109,finisher,3.2,24.9,healthy
43,5.0,Large_White,0.31,3,Pre_Starter_1,1.54,0.2,pre_starter,2.3,26.4,healthy
169,119.7,Duroc,4.55,2,Finisher_2,3.39,1.341,finisher,3.3,31.4,recovering
33,5.0,Landrace,0.24,3,Pre_Starter_2,1.42,0.17,pre_starter,2.7,25.6,healthy
121,81.4,Large_White,3.34,3,Grower_1,2.95,1.133,grower,3.3,26.7,healthy
44,5.0,Pietrain,0.26,3,Pre_Starter_2,1.55,0.168,pre_starter,3.0,27.6,healthy
128,94.3,Duroc,3.52,2,Grower_2,2.61,1.347,grower,3.1,27.5,healthy
31,5.0,Duroc,0.29,3,Pre_Starter_1,1.76,0.162,pre_starter,2.2,25.8,healthy
37,5.0,Large_White,0.25,3,Pre_Starter_2,1.78,0.138,pre_starter,2.4,27.2,healthy
45,5.0,Large_White,0.29,4,Pre_Starter_2,1.52,0.191,pre_starter,2.3,23.2,healthy
114,83.7,Duroc,3.25,3,Grower_1,2.95,1.102,grower,2.9,29.7,recovering
41,5.0,Duroc,0.34,3,Pre_Starter_2,1.85,0.186,pre_starter,2.7,27.8,healthy
104,66.7,Large_White,2.6,2,Grower_1,2.95,0.88,grower,2.7,24.5,healthy
160,119.6,Large_White,3.93,2,Finisher_1,3.09,1.27,finisher,3.2,26.6,healthy
57,5.2,Large_White,0.23,3,Starter_2,2.01,0.113,starter,2.3,22.7,healthy
62,9.0,LW_LR_Cross,0.44,2,Starter_2,1.93,0.229,starter,1.8,25.2,healthy
165,94.6,Pietrain,3.51,3,Finisher_1,3.37,1.043,finisher,3.0,23.8,healthy
121,79.9,LW_LR_Cross,3.64,2,Grower_2,2.91,1.25,grower,2.7,33.8,healthy
68,12.4,Large_White,0.6,3,Starter_2,1.9,0.316,starter,2.6,28.7,healthy
123,98.1,LW_LR_Cross,3.98,2,Grower_1,3.01,1.323,grower,3.1,28.1,healthy
48,5.0,Large_White,0.32,3,Pre_Starter_2,1.41,0.226,pre_starter,2.5,25.7,recovering
61,5.0,Landrace,0.23,3,Starter_1,1.78,0.127,starter,2.2,28.8,healthy
119,64.1,Pietrain,2.5,2,Grower_1,3.12,0.803,grower,2.6,28.4,recovering
67,9.8,Landrace,0.57,3,Starter_1,1.95,0.293,starter,3.0,30.0,healthy
166,90.6,Landrace,3.31,2,Finisher_1,3.74,0.885,finisher,3.0,26.8,healthy
125,82.0,Large_White,3.46,3,Grower_1,2.56,1.348,grower,3.2,26.5,healthy
144,119.6,Large_White,4.67,2,Finisher_1,3.45,1.355,finisher,2.9,26.5,healthy
33,5.0,Duroc,0.34,3,Pre_Starter_1,1.6,0.212,pre_starter,2.7,27.4,healthy
161,114.8,Duroc,4.13,2,Finisher_1,3.27,1.263,finisher,3.3,28.4,healthy
120,61.8,Pietrain,2.14,2,Grower_1,2.92,0.734,grower,2.3,31.3,healthy
51,5.0,Duroc,0.26,3,Starter_1,2.24,0.116,starter,2.6,31.2,healthy
150,115.6,Duroc,3.9,2,Finisher_1,3.61,1.08,finisher,3.0,27.5,recovering
36,5.0,Large_White,0.29,3,Pre_Starter_1,1.42,0.206,pre_starter,2.2,34.3,healthy
157,110.6,Large_White,3.58,3,Finisher_1,3.31,1.081,finisher,2.6,29.3,healthy
93,52.6,LW_LR_Cross,2.08,2,Grower_1,2.61,0.797,grower,3.3,29.5,healthy
74,20.1,Large_White,0.88,3,Starter_2,1.82,0.485,starter,2.6,30.1,recovering
120,92.0,Duroc,3.66,2,Grower_2,3.01,1.218,grower,3.3,31.2,healthy
129,89.2,Large_White,3.68,3,Grower_2,2.57,1.433,grower,3.1,30.5,sick
107,74.6,Duroc,3.29,3,Grower_1,2.73,1.206,grower,2.8,26.6,recovering
157,109.3,Duroc,4.17,2,Finisher_2,3.55,1.174,finisher,2.7,27.1,sick
28,5.0,Large_White,0.29,3,Pre_Starter_2,1.44,0.201,pre_starter,2.7,24.8,healthy
27,5.0,Large_White,0.3,3,Pre_Starter_1,1.4,0.217,pre_starter,2.5,29.4,healthy
56,6.3,Duroc,0.38,3,Starter_2,2.24,0.171,starter,2.6,30.4,healthy
38,5.0,Landrace,0.28,4,Pre_Starter_1,1.41,0.196,pre_starter,2.6,30.6,healthy
23,5.0,Large_White,0.34,3,Pre_Starter_2,1.53,0.223,pre_starter,2.6,28.7,recovering
48,5.0,Duroc,0.28,3,Pre_Starter_2,1.42,0.195,pre_starter,2.7,29.6,healthy
90,48.1,Large_White,1.68,2,Grower_1,2.66,0.631,grower,2.4,23.9,healthy
169,113.2,LW_LR_Cross,3.99,2,Finisher_2,3.1,1.286,finisher,3.2,27.0,healthy
48,5.0,Landrace,0.29,3,Pre_Starter_1,1.5,0.195,pre_starter,2.7,26.7,healthy
74,22.0,Large_White,1.0,2,Starter_1,1.74,0.574,starter,2.7,31.7,healthy
85,44.2,Duroc,1.81,2,Grower_1,2.87,0.631,grower,2.9,28.9,healthy
120,67.9,Landrace,2.74,2,Grower_2,2.73,1.006,grower,3.2,28.8,healthy
41,5.0,Large_White,0.28,3,Pre_Starter_1,1.36,0.203,pre_starter,2.8,24.7,healthy
33,5.0,Landrace,0.32,4,Pre_Starter_2,1.33,0.24,pre_starter,2.2,24.8,healthy
77,26.0,Large_White,1.42,2,Starter_2,1.54,0.921,starter,2.4,27.5,healthy
69,15.6,Large_White,0.86,3,Starter_1,2.13,0.403,starter,2.5,29.9,healthy
138,112.2,Large_White,3.62,2,Finisher_1,3.48,1.04,finisher,2.8,25.8,healthy
74,16.1,Landrace,0.74,3,Starter_2,2.03,0.364,starter,2.2,31.7,recovering
158,115.1,Large_White,3.97,2,Finisher_2,3.65,1.088,finisher,3.3,26.1,sick
73,25.6,Duroc,1.32,2,Starter_1,2.32,0.568,starter,2.4,29.4,healthy
64,14.1,Duroc,0.72,3,Starter_2,1.81,0.398,starter,2.9,26.3,healthy
67,10.1,Landrace,0.52,2,Starter_2,1.88,0.279,starter,2.1,31.1,healthy
73,10.4,Pietrain,0.52,3,Starter_2,2.11,0.246,starter,2.8,32.8,healthy
94,31.4,Pietrain,1.11,2,Grower_1,2.98,0.373,grower,2.9,29.6,healthy
66,15.7,Duroc,0.75,2,Starter_1,2.01,0.372,starter,2.6,26.5,healthy
33,5.0,Duroc,0.28,3,Pre_Starter_1,1.2,0.236,pre_starter,2.4,25.8,healthy
122,83.2,Large_White,3.11,3,Grower_1,2.24,1.385,grower,2.8,26.2,healthy
44,5.0,LW_LR_Cross,0.33,3,Pre_Starter_1,1.49,0.22,pre_starter,2.5,26.9,healthy
22,5.0,Large_White,0.3,4,Pre_Starter_2,1.66,0.183,pre_starter,2.7,26.6,healthy
101,54.3,Landrace,2.28,2,Grower_1,3.16,0.72,grower,2.7,31.2,healthy
120,101.7,Duroc,3.73,2,Grower_2,2.37,1.57,grower,2.9,28.3,healthy
162,113.8,Large_White,4.08,2,Finisher_1,3.64,1.12,finisher,3.1,29.4,healthy
